,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
33,frozenset({'4'}),frozenset({'yes'}),0.21772151898734177,0.8734177215189873,0.19240506329113924,0.8837209302325582,1.0117964273677116,1.0,0.002243230251562256,1.088607594936709,0.014903764265031554,0.2140845070422535,0.08139534883720949,0.5520053926525109
447,"frozenset({'no', 'yes'})","frozenset({'low', '0'})",0.579746835443038,0.850632911392405,0.49873417721518987,0.8602620087336245,1.0113199209814931,1.0,0.005582438711744908,1.0689082278481015,0.0266344566081585,0.5353260869565217,0.06446599067426557,0.7232857662715741
755,"frozenset({'no', 'yes', '3'})","frozenset({'low', '0', '1'})",0.21012658227848102,0.6075949367088608,0.1291139240506329,0.6144578313253012,1.0112951807228916,1.0,0.001442076590289998,1.0178006329113922,0.014140271493212477,0.1875,0.017489312087057812,0.4134789156626506
126,"frozenset({'low', '0'})",frozenset({'no'}),0.850632911392405,0.7063291139240506,0.6075949367088608,0.7142857142857143,1.0112647209421404,1.0,0.006768146130427866,1.027848101265823,0.07457627118644121,0.6400000000000001,0.02709359605911339,0.7872503840245776
127,frozenset({'no'}),"frozenset({'low', '0'})",0.7063291139240506,0.850632911392405,0.6075949367088608,0.8602150537634409,1.0112647209421404,1.0,0.006768146130427866,1.068549172346641,0.03793103448275889,0.6400000000000001,0.06415163112812122,0.7872503840245776
542,"frozenset({'no', '4', 'yes'})",frozenset({'low'}),0.14177215189873418,0.9189873417721519,0.13164556962025317,0.9285714285714286,1.0104289649744196,1.0,0.0013587566095177028,1.1341772151898737,0.01202632176083501,0.14168937329700274,0.11830357142857169,0.5359110586383313
398,"frozenset({'4', 'yes', '0'})",frozenset({'low'}),0.17721518987341772,0.9189873417721519,0.16455696202531644,0.9285714285714285,1.0104289649744194,1.0,0.0016984457618971216,1.134177215189872,0.012544378698224777,0.17663043478260868,0.11830357142857031,0.5538173947264856
428,"frozenset({'no', 'high', '0'})",frozenset({'yes'}),0.17215189873417722,0.8734177215189873,0.1518987341772152,0.8823529411764706,1.010230179028133,1.0,0.0015382150296426866,1.0759493670886073,0.012232415902140682,0.16997167138810199,0.07058823529411751,0.5281329923273657
76,"frozenset({'0', '1'})",frozenset({'yes'}),0.6658227848101266,0.8734177215189873,0.5873417721518988,0.8821292775665399,1.0099741004022704,1.0,0.005800352507611017,1.0739077174356881,0.02955198537095118,0.6170212765957447,0.0688212927756654,0.777296522841241
77,frozenset({'yes'}),"frozenset({'0', '1'})",0.8734177215189873,0.6658227848101266,0.5873417721518988,0.6724637681159421,1.0099741004022704,1.0,0.005800352507611017,1.0202755685000562,0.07801724137931111,0.6170212765957447,0.019872639437857074,0.777296522841241
209,"frozenset({'3', 'low'})",frozenset({'no'}),0.3265822784810127,0.7063291139240506,0.23291139240506328,0.7131782945736433,1.0096968686616097,1.0,0.0022368210222720453,1.0238795757783097,0.014261196469434287,0.2911392405063291,0.023322641005078668,0.5214636992581478
4,frozenset({'4'}),frozenset({'0'}),0.21772151898734177,0.9215189873417722,0.20253164556962025,0.9302325581395349,1.0094556606184513,1.0,0.0018971318698926543,1.124894514767932,0.011974110032362517,0.2162162162162162,0.11102775693923435,0.5750063889598773
662,"frozenset({'low', 'no', 'yes', '0'})",frozenset({'1'}),0.49873417721518987,0.7443037974683544,0.37468354430379747,0.751269035532995,1.0093580579439898,1.0,0.0034738022752764386,1.0280030999741672,0.01849576849576871,0.4314868804664723,0.02724028748052494,0.6273351980386064
141,"frozenset({'no', 'yes'})",frozenset({'0'}),0.579746835443038,0.9215189873417722,0.5392405063291139,0.9301310043668123,1.0093454580354144,1.0,0.004992789617048521,1.1232594936708866,0.022031789128344234,0.5605263157894737,0.10973376531905948,0.7576479197658237
378,"frozenset({'low', '3', '0'})",frozenset({'yes'}),0.29873417721518986,0.8734177215189873,0.26329113924050634,0.8813559322033899,1.0090886760009827,1.0,0.0023714148373658595,1.0669077757685361,0.012843654540405727,0.28969359331476324,0.06271186440678046,0.5914026037828544
139,"frozenset({'medium', '0'})",frozenset({'yes'}),0.25569620253164554,0.8734177215189873,0.22531645569620254,0.8811881188118813,1.008896541828096,1.0,0.00198686107995516,1.0654008438818576,0.011847435603455013,0.24929971988795518,0.06138613861386237,0.5695795666523175
724,"frozenset({'low', 'yes', '3', '1'})",frozenset({'no'}),0.20253164556962025,0.7063291139240506,0.14430379746835442,0.7125,1.008736559139785,1.0,0.001249799711584676,1.0214639515685195,0.010860484544695018,0.18874172185430463,0.02101293103448287,0.4584005376344086
487,"frozenset({'no', '4'})","frozenset({'low', '1'})",0.1670886075949367,0.6759493670886076,0.11392405063291139,0.6818181818181818,1.008682328907048,1.0,0.0009806120813972002,1.0184448462929472,0.010334346504559147,0.15624999999999997,0.01811079545454515,0.4251787538304392
521,"frozenset({'no', 'yes', '1'})",frozenset({'low'}),0.4481012658227848,0.9189873417721519,0.4151898734177215,0.9265536723163842,1.0082333348897294,1.0,0.0033904822945040602,1.103018500486855,0.01479637502797035,0.43617021276595747,0.09339689265536723,0.6891721529625998
106,frozenset({'4'}),"frozenset({'yes', '0'})",0.21772151898734177,0.8075949367088607,0.17721518987341772,0.813953488372093,1.0078734417146606,1.0,0.0013843935266784346,1.0341772151898736,0.009986130374480017,0.20895522388059706,0.0330477356181152,0.5166946125246045
749,"frozenset({'low', 'no', 'yes', '3'})","frozenset({'0', '1'})",0.19240506329113924,0.6658227848101266,0.1291139240506329,0.6710526315789473,1.0078547128276967,1.0,0.0010062489985579182,1.0158987341772152,0.009650255086360514,0.17708333333333331,0.015649920255183355,0.43248449069441663
373,"frozenset({'low', '3', '0'})",frozenset({'no'}),0.29873417721518986,0.7063291139240506,0.21265822784810126,0.711864406779661,1.0078367049389465,1.0,0.0016535811568658965,1.0192107222635889,0.011088189788550864,0.268370607028754,0.018848626534190536,0.5064698377984327
641,"frozenset({'high', 'low', '0'})","frozenset({'yes', '1'})",0.2,0.6531645569620254,0.13164556962025317,0.6582278481012658,1.007751937984496,1.0,0.0010126582278481011,1.0148148148148146,0.009615384615384612,0.18245614035087718,0.014598540145985162,0.4298891178490825
403,"frozenset({'no', '4', 'yes'})",frozenset({'0'}),0.14177215189873418,0.9215189873417722,0.13164556962025317,0.9285714285714286,1.0076530612244898,1.0,0.0009998397692677352,1.09873417721519,0.008849557522123802,0.14130434782608695,0.08986175115207384,0.5357142857142857
501,"frozenset({'no', 'high', 'low'})",frozenset({'1'}),0.14177215189873418,0.7443037974683544,0.10632911392405063,0.75,1.0076530612244898,1.0,0.0008075628905624133,1.0227848101265824,0.008849557522123932,0.13636363636363638,0.022277227722772394,0.4464285714285714
297,"frozenset({'no', 'high', '0'})",frozenset({'1'}),0.17215189873417722,0.7443037974683544,0.1291139240506329,0.75,1.0076530612244898,1.0,0.0009806120813972141,1.0227848101265824,0.009174311926605524,0.1639871382636656,0.022277227722772394,0.461734693877551
95,"frozenset({'yes', '3'})",frozenset({'0'}),0.3189873417721519,0.9215189873417722,0.29620253164556964,0.9285714285714287,1.0076530612244898,1.0,0.002249639480852439,1.0987341772151917,0.011152416356877378,0.31367292225201077,0.08986175115207524,0.6250000000000001
721,"frozenset({'low', 'no', 'yes', '3'})",frozenset({'1'}),0.19240506329113924,0.7443037974683544,0.14430379746835442,0.75,1.0076530612244898,1.0,0.001095978208620424,1.0227848101265824,0.009404388714733633,0.18210862619808305,0.022277227722772394,0.4719387755102041
700,"frozenset({'no', '4', 'yes'})","frozenset({'low', '0'})",0.14177215189873418,0.850632911392405,0.12151898734177215,0.8571428571428571,1.0076530612244898,1.0,0.0009229290177856092,1.0455696202531644,0.008849557522123875,0.13953488372093023,0.04358353510895864,0.5
709,"frozenset({'no', 'high', 'low', '0'})",frozenset({'yes'}),0.12658227848101267,0.8734177215189873,0.11139240506329114,0.8799999999999999,1.007536231884058,1.0,0.0008331998077231173,1.0548523206751046,0.008563899868247654,0.12535612535612536,0.05199999999999922,0.503768115942029
510,"frozenset({'no', 'high', '1'})",frozenset({'yes'}),0.1468354430379747,0.8734177215189873,0.1291139240506329,0.8793103448275862,1.0067466266866567,1.0,0.0008652459541740043,1.0488245931283906,0.007854773957060511,0.14488636363636362,0.04655172413793095,0.5135682158920539
384,"frozenset({'no', 'yes', '3'})",frozenset({'0'}),0.21012658227848102,0.9215189873417722,0.1949367088607595,0.927710843373494,1.0067191844300278,1.0,0.0013010735459061118,1.085654008438818,0.008449883449883495,0.20810810810810812,0.07889623008161635,0.5696246524559777
333,frozenset({'yes'}),"frozenset({'1', 'low', '0'})",0.8734177215189873,0.6075949367088608,0.5341772151898734,0.6115942028985507,1.0065821256038647,1.0,0.003493029963146932,1.010296618174948,0.051658767772511854,0.5641711229946524,0.010191678354371117,0.7453804347826086
325,"frozenset({'1', 'low', '0'})",frozenset({'yes'}),0.6075949367088608,0.8734177215189873,0.5341772151898734,0.8791666666666665,1.0065821256038645,1.0,0.003493029963146932,1.0475774770842416,0.016664118636294148,0.5641711229946524,0.04541666666666574,0.7453804347826086
444,"frozenset({'no', 'yes', '0'})",frozenset({'low'}),0.5392405063291139,0.9189873417721519,0.49873417721518987,0.9248826291079812,1.0064149820871973,1.0,0.0031789777279281894,1.078481012658228,0.013833881854186304,0.5197889182058048,0.07276995305164337,0.7337911768129437
180,"frozenset({'no', '1'})",frozenset({'low'}),0.5392405063291139,0.9189873417721519,0.49873417721518987,0.9248826291079812,1.0064149820871973,1.0,0.0031789777279281894,1.078481012658228,0.013833881854186304,0.5197889182058048,0.07276995305164337,0.7337911768129437
130,"frozenset({'yes', 'low'})",frozenset({'0'}),0.8,0.9215189873417722,0.7417721518987341,0.9272151898734177,1.0061813186813187,1.0,0.004556962025316302,1.0782608695652163,0.03071672354948703,0.7571059431524546,0.07258064516128931,0.8660801224092363
135,frozenset({'0'}),"frozenset({'yes', 'low'})",0.9215189873417722,0.8,0.7417721518987341,0.8049450549450549,1.0061813186813184,1.0,0.004556962025316302,1.0253521126760556,0.07827810194869277,0.7571059431524546,0.02472527472527409,0.8660801224092363
97,frozenset({'3'}),"frozenset({'yes', '0'})",0.36455696202531646,0.8075949367088607,0.29620253164556964,0.8125000000000001,1.006073667711599,1.0,0.0017881749719596551,1.0261603375527433,0.009500459699663063,0.33815028901734107,0.02549342105263229,0.5896355799373041
455,"frozenset({'2', 'low', '1'})",frozenset({'no'}),0.19240506329113924,0.7063291139240506,0.13670886075949368,0.7105263157894737,1.0059422750424447,1.0,0.0008075628905624133,1.0144994246260068,0.007314524555903897,0.1794019933554817,0.014292196007259525,0.45203735144312396
561,"frozenset({'2', '0', '1'})","frozenset({'no', 'low'})",0.17974683544303796,0.6582278481012658,0.1189873417721519,0.6619718309859155,1.0056879739978333,1.0,0.0006729690754686823,1.0110759493670887,0.006895193065405908,0.16549295774647887,0.010954616588419553,0.42137053087757315
400,"frozenset({'4', 'yes'})","frozenset({'low', '0'})",0.19240506329113924,0.850632911392405,0.16455696202531644,0.8552631578947368,1.0054432957393484,1.0,0.0008908828713347083,1.0319907940161106,0.006703641186399705,0.18731988472622477,0.030999107939339958,0.5243577694235588
120,frozenset({'high'}),"frozenset({'yes', '0'})",0.30886075949367087,0.8075949367088607,0.25063291139240507,0.8114754098360656,1.0048049745618994,1.0,0.0011985258772632956,1.020583379196478,0.006919006919007129,0.2894736842105263,0.020168248490077853,0.5609101187111363
98,"frozenset({'4', 'low'})",frozenset({'0'}),0.20506329113924052,0.9215189873417722,0.189873417721519,0.9259259259259259,1.0047822547822547,1.0,0.0009037013299150742,1.0594936708860756,0.005987261146496792,0.20270270270270271,0.0561529271206688,0.565984940984941
24,frozenset({'1'}),frozenset({'yes'}),0.7443037974683544,0.8734177215189873,0.6531645569620254,0.8775510204081634,1.0047323277136944,1.0,0.0030764300592854843,1.033755274261604,0.01842044669583305,0.6771653543307088,0.03265306122449054,0.8126885536823425
23,frozenset({'yes'}),frozenset({'1'}),0.8734177215189873,0.7443037974683544,0.6531645569620254,0.7478260869565218,1.0047323277136941,1.0,0.0030764300592854843,1.0139676996944567,0.03720930232558276,0.6771653543307088,0.013775290572535681,0.8126885536823425
695,"frozenset({'no', '4', 'yes', '0'})",frozenset({'low'}),0.13164556962025317,0.9189873417721519,0.12151898734177215,0.923076923076923,1.0044500953591862,1.0,0.0005383752603749237,1.0531645569620243,0.005102040816326377,0.1307901907356948,0.05048076923076835,0.5276541640178003
7,frozenset({'low'}),frozenset({'0'}),0.9189873417721519,0.9215189873417722,0.850632911392405,0.9256198347107437,1.0044500953591862,1.0,0.0037686268226245767,1.055133614627284,0.05468749999999997,0.8593350383631713,0.052252732604637364,0.9243483788938334
8,frozenset({'0'}),frozenset({'low'}),0.9215189873417722,0.9189873417721519,0.850632911392405,0.923076923076923,1.0044500953591862,1.0,0.0037686268226245767,1.0531645569620243,0.05645161290322579,0.8593350383631713,0.05048076923076835,0.9243483788938334
424,"frozenset({'high', 'low'})","frozenset({'yes', '0'})",0.22784810126582278,0.8075949367088607,0.1848101265822785,0.8111111111111112,1.0043538836642287,1.0,0.0008011536612722581,1.018615040953091,0.005614192679092928,0.2172619047619048,0.018274853801170325,0.5199756182514804
609,"frozenset({'no', '4', '1'})","frozenset({'low', '0'})",0.12151898734177215,0.850632911392405,0.10379746835443038,0.8541666666666666,1.0041542658730158,1.0,0.00042941836244192455,1.0242314647377937,0.004709355450903303,0.119533527696793,0.023658192090395356,0.4880952380952381
582,"frozenset({'low', '3', '1'})","frozenset({'no', '0'})",0.22784810126582278,0.6531645569620254,0.14936708860759493,0.6555555555555556,1.0036606373815675,1.0,0.0005447844896651066,1.0069416088199263,0.004723534315087428,0.2041522491349481,0.006893755068937446,0.4421188630490956
441,"frozenset({'no', 'yes', 'low'})",frozenset({'0'}),0.5392405063291139,0.9215189873417722,0.49873417721518987,0.9248826291079812,1.0036501057627818,1.0,0.0018138118891203314,1.0447784810126584,0.007893122106320068,0.5184210526315789,0.042859306375889764,0.7330457101583863
504,"frozenset({'high', 'yes', 'low'})",frozenset({'1'}),0.21012658227848102,0.7443037974683544,0.1569620253164557,0.7469879518072289,1.003606261781821,1.0,0.0005640121775356555,1.0106088004822182,0.004549214226633615,0.19682539682539682,0.010497435285697215,0.47893615277436274
220,"frozenset({'4', 'low'})",frozenset({'yes'}),0.20506329113924052,0.8734177215189873,0.17974683544303796,0.8765432098765431,1.0035784576847377,1.0,0.0006409229290177676,1.0253164556962018,0.004485511796895899,0.19999999999999998,0.0246913580246906,0.5411701556629093
10,frozenset({'no'}),frozenset({'0'}),0.7063291139240506,0.9215189873417722,0.6531645569620254,0.924731182795699,1.0034857615502777,1.0,0.0022688671687229878,1.042676311030742,0.011828388131515774,0.6701298701298701,0.040929587235519094,0.816761195793454
11,frozenset({'0'}),frozenset({'no'}),0.9215189873417722,0.7063291139240506,0.6531645569620254,0.7087912087912088,1.0034857615502777,1.0,0.0022688671687229878,1.008454740864581,0.044261065266317116,0.6701298701298701,0.008383857521788713,0.816761195793454
187,frozenset({'yes'}),"frozenset({'low', '1'})",0.8734177215189873,0.6759493670886076,0.5924050632911393,0.6782608695652175,1.003419638495359,1.0,0.002018907226406075,1.007184399589463,0.026923076923077587,0.6190476190476191,0.007133152173913142,0.7773326819736199
186,"frozenset({'low', '1'})",frozenset({'yes'}),0.6759493670886076,0.8734177215189873,0.5924050632911393,0.8764044943820225,1.003419638495359,1.0,0.002018907226406075,1.024165707710012,0.010516826923077184,0.6190476190476191,0.02359550561797784,0.7773326819736199
13,frozenset({'0'}),frozenset({'yes'}),0.9215189873417722,0.8734177215189873,0.8075949367088607,0.8763736263736264,1.0033842968625577,1.0,0.002723922448325533,1.0239099859353025,0.042977045201738444,0.8179487179487179,0.02335164835164838,0.9005056537665233
12,frozenset({'yes'}),frozenset({'0'}),0.8734177215189873,0.9215189873417722,0.8075949367088607,0.9246376811594202,1.0033842968625577,1.0,0.002723922448325533,1.0413826679649454,0.026645768025077825,0.8179487179487179,0.03973819541841892,0.9005056537665233
357,"frozenset({'2', 'no'})","frozenset({'low', '0'})",0.189873417721519,0.850632911392405,0.1620253164556962,0.8533333333333333,1.0031746031746032,1.0,0.0005127383432142196,1.0184119677790562,0.0039062499999999323,0.1844380403458213,0.018079096045197487,0.5219047619047619
314,"frozenset({'no', '0', '1'})",frozenset({'low'}),0.4860759493670886,0.9189873417721519,0.4481012658227848,0.921875,1.003142217630854,1.0,0.0014036212145489557,1.0369620253164555,0.006095015446272043,0.46825396825396826,0.035644531249999854,0.704739152892562
489,"frozenset({'4', 'yes', 'low'})",frozenset({'1'}),0.17974683544303796,0.7443037974683544,0.1341772151898734,0.7464788732394366,1.002922295678835,1.0,0.0003909629867008546,1.008579465541491,0.0035522944327976264,0.16987179487179488,0.008506484451262163,0.463375491041487
211,"frozenset({'3', 'low'})",frozenset({'yes'}),0.3265822784810127,0.8734177215189873,0.28607594936708863,0.875968992248062,1.0029210201101,1.0,0.0008331998077231173,1.0205696202531647,0.0043249717213387235,0.31301939058171746,0.020155038759690002,0.60175261206606
332,"frozenset({'0', '1'})","frozenset({'yes', 'low'})",0.6658227848101266,0.8,0.5341772151898734,0.8022813688212928,1.002851711026616,1.0,0.0015189873417721378,1.0115384615384613,0.008509263248599663,0.5733695652173912,0.011406844106463533,0.7350014439043172
327,"frozenset({'yes', 'low'})","frozenset({'0', '1'})",0.8,0.6658227848101266,0.5341772151898734,0.6677215189873417,1.0028517110266157,1.0,0.0015189873417721378,1.0057142857142853,0.014218009478672858,0.5733695652173912,0.00568181818181788,0.7350014439043172
25,frozenset({'2'}),frozenset({'low'}),0.28860759493670884,0.9189873417721519,0.26582278481012656,0.9210526315789473,1.002247353921995,1.0,0.0005960583239865147,1.0261603375527422,0.003152008134214403,0.282258064516129,0.02549342105263114,0.6051544149630274
105,"frozenset({'4', '0'})",frozenset({'yes'}),0.20253164556962025,0.8734177215189873,0.17721518987341772,0.875,1.0018115942028987,1.0,0.0003204614645088977,1.0126582278481013,0.002267573696145159,0.1971830985915493,0.012500000000000067,0.5389492753623188
341,"frozenset({'1', 'medium', '0'})",frozenset({'yes'}),0.18227848101265823,0.8734177215189873,0.15949367088607594,0.8749999999999999,1.0018115942028984,1.0,0.00028841531805798293,1.0126582278481004,0.002211410880141372,0.17796610169491522,0.012499999999999189,0.5288043478260869
550,"frozenset({'no', 'high', 'low'})",frozenset({'yes'}),0.14177215189873418,0.8734177215189873,0.1240506329113924,0.8749999999999999,1.0018115942028984,1.0,0.00022432302515620894,1.0126582278481004,0.0021070375052674433,0.13920454545454544,0.012499999999999189,0.5085144927536231
30,frozenset({'3'}),frozenset({'yes'}),0.36455696202531646,0.8734177215189873,0.3189873417721519,0.8749999999999999,1.0018115942028984,1.0,0.0005768306361159659,1.0126582278481004,0.002845759817871168,0.3471074380165289,0.012499999999999189,0.6201086956521739
493,"frozenset({'4', 'low'})","frozenset({'yes', '1'})",0.20506329113924052,0.6531645569620254,0.1341772151898734,0.6543209876543209,1.0017705043544836,1.0,0.0002371414837365471,1.0033453887884263,0.0022232904698951303,0.18531468531468528,0.003334234477786412,0.4298736721217341
697,"frozenset({'no', '4', 'yes', 'low'})",frozenset({'0'}),0.13164556962025317,0.9215189873417722,0.12151898734177215,0.923076923076923,1.0016906170752324,1.0,0.00020509533728567397,1.0202531645569608,0.0019436345966956563,0.13043478260869565,0.019851116625309088,0.5274725274725275
124,"frozenset({'no', 'low'})",frozenset({'0'}),0.6582278481012658,0.9215189873417722,0.6075949367088608,0.9230769230769231,1.0016906170752324,1.0,0.0010254766864284948,1.0202531645569624,0.004938271604938453,0.625,0.019851116625310503,0.7912087912087913
129,frozenset({'0'}),"frozenset({'no', 'low'})",0.9215189873417722,0.6582278481012658,0.6075949367088608,0.6593406593406593,1.0016906170752324,1.0,0.0010254766864284948,1.0032666394446714,0.02150537634408682,0.625,0.003256003256003355,0.7912087912087913
427,"frozenset({'no', 'high', 'yes'})",frozenset({'0'}),0.16455696202531644,0.9215189873417722,0.1518987341772152,0.9230769230769231,1.0016906170752324,1.0,0.0002563691716071237,1.0202531645569624,0.0020202020202020944,0.16260162601626016,0.019851116625310503,0.543956043956044
715,"frozenset({'low', '2', 'yes', 'no'})",frozenset({'1'}),0.13924050632911392,0.7443037974683544,0.10379746835443038,0.7454545454545455,1.0015460729746444,1.0,0.00016023073225444884,1.0045207956600364,0.001793400286944073,0.13311688311688313,0.004500450045004721,0.44245516388373535
512,"frozenset({'no', 'medium', 'low'})",frozenset({'1'}),0.13924050632911392,0.7443037974683544,0.10379746835443038,0.7454545454545455,1.0015460729746444,1.0,0.00016023073225444884,1.0045207956600364,0.001793400286944073,0.13311688311688313,0.004500450045004721,0.44245516388373535
285,"frozenset({'no', '4'})","frozenset({'0', '1'})",0.1670886075949367,0.6658227848101266,0.11139240506329114,0.6666666666666666,1.0012674271229405,1.0,0.00014100304438391387,1.00253164556962,0.0015197568389057861,0.1543859649122807,0.002525252525252428,0.41698352344740175
254,"frozenset({'2', 'no'})","frozenset({'0', '1'})",0.189873417721519,0.6658227848101266,0.12658227848101267,0.6666666666666666,1.0012674271229405,1.0,0.00016023073225443496,1.00253164556962,0.0015624999999998884,0.17361111111111113,0.002525252525252428,0.4283903675538656
663,"frozenset({'no', 'yes', '0', '1'})",frozenset({'low'}),0.40759493670886077,0.9189873417721519,0.37468354430379747,0.9192546583850931,1.0002908817138065,1.0,0.00010895689793299912,1.003310613437195,0.0004908754908753808,0.39361702127659576,0.003299689440993126,0.6634840785038414
69,"frozenset({'no', '0'})",frozenset({'1'}),0.6531645569620254,0.7443037974683544,0.4860759493670886,0.7441860465116278,0.9998417971839898,1.0,-7.691075148213988e-05,0.9995397008055232,-0.000455996352029217,0.5333333333333333,-0.00046051116739616516,0.6986236355007118
73,frozenset({'1'}),"frozenset({'no', '0'})",0.7443037974683544,0.6531645569620254,0.4860759493670886,0.6530612244897959,0.9998417971839897,1.0,-7.691075148213988e-05,0.9997021593447503,-0.0006184291898578062,0.5333333333333333,-0.0002979293907346589,0.6986236355007118
104,"frozenset({'4', 'yes'})",frozenset({'0'}),0.19240506329113924,0.9215189873417722,0.17721518987341772,0.9210526315789473,0.999493927125506,1.0,-8.972921006250578e-05,0.9940928270042187,-0.0006265664160402106,0.1891891891891892,-0.005942275042445451,0.5566801619433198
688,"frozenset({'low', 'no', 'yes', '3'})",frozenset({'0'}),0.19240506329113924,0.9215189873417722,0.17721518987341772,0.9210526315789473,0.999493927125506,1.0,-8.972921006250578e-05,0.9940928270042187,-0.0006265664160402106,0.1891891891891892,-0.005942275042445451,0.5566801619433198
132,"frozenset({'yes', '0'})",frozenset({'low'}),0.8075949367088607,0.9189873417721519,0.7417721518987341,0.9184952978056427,0.9994645802568287,1.0,-0.0003973722159910098,0.9939629990262903,-0.002776533811016448,0.7532133676092545,-0.006073667711598668,0.8628289161204521
133,frozenset({'low'}),"frozenset({'yes', '0'})",0.9189873417721519,0.8075949367088607,0.7417721518987341,0.8071625344352616,0.9994645802568287,1.0,-0.0003973722159910098,0.9977576853526219,-0.0065691883873699175,0.7532133676092545,-0.0022473539219952507,0.8628289161204521
281,"frozenset({'4', '1'})","frozenset({'low', '0'})",0.1518987341772152,0.850632911392405,0.1291139240506329,0.85,0.9992559523809523,1.0,-9.613843935266098e-05,0.9957805907172995,-0.0008771929824560777,0.14782608695652175,-0.004237288135593242,0.5008928571428571
20,frozenset({'medium'}),frozenset({'1'}),0.28607594936708863,0.7443037974683544,0.21265822784810126,0.743362831858407,0.9987357774968394,1.0,-0.0002691876301874896,0.9963334788302051,-0.001769911504424908,0.26006191950464397,-0.0036800140191011635,0.5145385587863464
377,"frozenset({'yes', 'low', '3'})",frozenset({'0'}),0.28607594936708863,0.9215189873417722,0.26329113924050634,0.9203539823008849,0.9987357774968394,1.0,-0.00033327992308929133,0.9853727144866381,-0.001769911504425006,0.27882037533512066,-0.01484441906936961,0.6030341340075853
203,"frozenset({'2', 'yes'})",frozenset({'low'}),0.24556962025316456,0.9189873417721519,0.22531645569620254,0.9175257731958762,0.998409587912868,1.0,-0.0003589168402499676,0.9822784810126576,-0.0021070057942659793,0.23989218328840972,-0.018041237113402712,0.5813524182783789
131,"frozenset({'low', '0'})",frozenset({'yes'}),0.850632911392405,0.8734177215189873,0.7417721518987341,0.8720238095238095,0.998404071773637,1.0,-0.0011857074186829575,0.9891080365027968,-0.010588369963370444,0.7551546391752577,-0.011011904761904612,0.860649585921325
134,frozenset({'yes'}),"frozenset({'low', '0'})",0.8734177215189873,0.850632911392405,0.7417721518987341,0.8492753623188405,0.9984040717736369,1.0,-0.0011857074186829575,0.9909931840311582,-0.012470508931581288,0.7551546391752577,-0.009088676000983049,0.860649585921325
380,"frozenset({'low', '3'})","frozenset({'yes', '0'})",0.3265822784810127,0.8075949367088607,0.26329113924050634,0.8062015503875969,0.9982746470316639,1.0,-0.00045505527960260084,0.9928101265822785,-0.0025599423111590334,0.3023255813953489,-0.0072419420644634054,0.5661101795825132
109,frozenset({'5'}),"frozenset({'low', '0'})",0.1341772151898734,0.850632911392405,0.11392405063291139,0.8490566037735849,0.9981469002695419,1.0,-0.0002115045665758708,0.9895569620253168,-0.0021396615444466216,0.1308139534883721,-0.010553245922609178,0.49149258760107817
157,"frozenset({'no', '3'})",frozenset({'1'}),0.25569620253164554,0.7443037974683544,0.189873417721519,0.7425742574257427,0.9976762982420693,1.0,-0.00044223682102223494,0.9932814021421622,-0.003119490031194639,0.23437500000000003,-0.006764042740907226,0.49883814912103464
253,"frozenset({'2', '0', '1'})",frozenset({'no'}),0.17974683544303796,0.7063291139240506,0.12658227848101267,0.7042253521126761,0.9970215558584483,1.0,-0.00037814452812046095,0.9928872814948767,-0.0036287594563008136,0.16666666666666669,-0.007163671685283874,0.44171841082336316
169,frozenset({'4'}),"frozenset({'yes', '1'})",0.21772151898734177,0.6531645569620254,0.14177215189873418,0.6511627906976745,0.9969352803317109,1.0,-0.00043582759173207974,0.9942616033755275,-0.003914344922864249,0.19444444444444445,-0.005771515871668627,0.43410852713178294
375,"frozenset({'low', '3'})","frozenset({'no', '0'})",0.3265822784810127,0.6531645569620254,0.21265822784810126,0.6511627906976744,0.9969352803317106,1.0,-0.0006537413875981612,0.9942616033755272,-0.004544239508153039,0.2772277227722772,-0.005771515871668947,0.4883720930232558
43,frozenset({'low'}),frozenset({'yes'}),0.9189873417721519,0.8734177215189873,0.8,0.8705234159779615,0.996686229887811,1.0,-0.0026598301554238146,0.9776461082682469,-0.03942243754155989,0.806122448979592,-0.022865013774104423,0.8932327224817344
42,frozenset({'yes'}),frozenset({'low'}),0.8734177215189873,0.9189873417721519,0.8,0.9159420289855073,0.9966862298878109,1.0,-0.0026598301554238146,0.9637712789175031,-0.025593586185630637,0.806122448979592,-0.03759057971014503,0.8932327224817344
539,"frozenset({'no', 'yes', '3'})",frozenset({'low'}),0.21012658227848102,0.9189873417721519,0.19240506329113924,0.9156626506024096,0.9963822231073052,1.0,-0.0006986059926293864,0.9605786618444839,-0.004575794467066874,0.20540540540540542,-0.04103915662650679,0.5625145208934913
147,"frozenset({'2', '1'})",frozenset({'low'}),0.21012658227848102,0.9189873417721519,0.19240506329113924,0.9156626506024096,0.9963822231073052,1.0,-0.0006986059926293864,0.9605786618444839,-0.004575794467066874,0.20540540540540542,-0.04103915662650679,0.5625145208934913
465,"frozenset({'2', 'yes', 'no'})",frozenset({'1'}),0.1468354430379747,0.7443037974683544,0.10886075949367088,0.7413793103448275,0.9960708421299553,1.0,-0.00042941836244192455,0.9886919831223627,-0.00460228053304034,0.13915857605177995,-0.01143735063161505,0.443818906873094
